SaleDate,CouncilArea,RealEstateAgent,RegionName,Suburb,AvgRoomSize,Bathrooms,Bedrooms,BuildingArea,BuildingToLandRatio,CarSpots,DistanceToCBD,LandSize,Latitude,Longitude,NeighbouringProperties,Postcode,PropertyAge,Rooms,YearBuilt,Price
2017-09-12,Kingston_City,Ray,South_Eastern_Metropolitan,Other,26.6,1.0,3.0,133.0,0.259765625,2.0,21.5,512.0,-37.80046,145.0032,2824.0,3195.0,47.0,5.0,1970.0,1300000.0
2017-09-12,Hume_City,Barry,Northern_Metropolitan,Other,9.0,2.0,4.0,36.0,0.0547945205479452,3.0,16.5,657.0,-37.66884,144.88636,1130.0,3049.0,13.0,4.0,2004.0,820000.0
2017-09-12,Hume_City,Barry,Northern_Metropolitan,Other,69.5,2.0,4.0,278.0,0.3948863636363636,2.0,16.5,704.0,-37.67061,144.89095,1130.0,3049.0,17.0,4.0,2000.0,915000.0
2017-09-12,Moonee_Valley_City,Other,Western_Metropolitan,Other,45.25,2.0,4.0,181.0,0.3389513108614232,2.0,9.5,534.0,-37.76643,144.85492,4502.0,3034.0,17.0,4.0,2000.0,970000.0
2017-09-12,Moonee_Valley_City,Other,Western_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.249063670411985,1.0,9.5,534.0,-37.76972,144.85516,4502.0,3034.0,57.0,3.0,1960.0,970000.0
2017-09-12,Moonee_Valley_City,Nelson,Western_Metropolitan,Other,33.25,2.0,4.0,133.0,0.259765625,2.0,9.5,512.0,-37.75163,144.85938,4502.0,3034.0,47.0,4.0,1970.0,790000.0
2017-09-12,Moonee_Valley_City,Nelson,Western_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,9.5,512.0,-37.80046,145.0032,4502.0,3034.0,47.0,3.0,1970.0,760000.0
2017-09-12,Moonee_Valley_City,Other,Western_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,9.5,512.0,-37.80046,145.0032,4502.0,3034.0,47.0,3.0,1970.0,1061000.0
2017-09-12,Port_Phillip_City,Gary,Southern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,6.4,512.0,-37.80046,145.0032,2952.0,3183.0,47.0,2.0,1970.0,688500.0
2017-09-12,Port_Phillip_City,Hockingstuart,Southern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,6.4,512.0,-37.80046,145.0032,2952.0,3183.0,47.0,2.0,1970.0,495000.0
2017-09-12,Boroondara_City,Jellis,Southern_Metropolitan,Balwyn,45.0,2.0,4.0,180.0,0.3515625,2.0,7.9,512.0,-37.81214,145.09874,5682.0,3103.0,77.0,4.0,1940.0,2035000.0
2017-09-12,Boroondara_City,Fletchers,Southern_Metropolitan,Balwyn,50.25,3.0,4.0,201.0,0.3031674208144796,2.0,7.9,663.0,-37.80708,145.07156,5682.0,3103.0,77.0,4.0,1940.0,2650000.0
2017-09-12,Boroondara_City,Fletchers,Southern_Metropolitan,Balwyn,33.25,2.0,4.0,133.0,0.1756935270805812,2.0,7.9,757.0,-37.80694,145.0866,5682.0,3103.0,47.0,4.0,1970.0,2200000.0
2017-09-12,Boroondara_City,Jellis,Southern_Metropolitan,Balwyn_North,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,9.7,512.0,-37.80046,145.0032,7809.0,3104.0,47.0,3.0,1970.0,1910000.0
2017-09-12,Boroondara_City,Fletchers,Southern_Metropolitan,Balwyn_North,33.25,1.0,3.0,133.0,0.259765625,2.0,9.7,512.0,-37.80046,145.0032,7809.0,3104.0,47.0,4.0,1970.0,1600000.0
2017-09-12,Boroondara_City,Fletchers,Southern_Metropolitan,Balwyn_North,33.25,2.0,4.0,133.0,0.1589008363201911,2.0,9.7,837.0,-37.78817,145.06729,7809.0,3104.0,47.0,4.0,1970.0,1760000.0
2017-09-12,Boroondara_City,Fletchers,Southern_Metropolitan,Balwyn_North,44.333333333333336,1.0,3.0,133.0,0.2104430379746835,2.0,9.7,632.0,-37.7964,145.08004,7809.0,3104.0,47.0,3.0,1970.0,1750000.0
2017-09-12,Knox_City,Other,Eastern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,23.2,512.0,-37.80046,145.0032,5030.0,3153.0,47.0,2.0,1970.0,646000.0
2017-09-12,Knox_City,Other,Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.1797297297297297,1.0,23.2,740.0,-37.85223,145.27154,5030.0,3153.0,47.0,3.0,1970.0,743000.0
2017-09-12,Maroondah_City,Hockingstuart,Eastern_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.2942477876106195,2.0,23.2,452.0,-37.82067,145.2677,3598.0,3153.0,47.0,3.0,1970.0,807000.0
2017-09-12,Bayside_City,Marshall,Southern_Metropolitan,Other,33.25,3.0,4.0,133.0,0.259765625,3.0,17.3,512.0,-37.99246,145.03759,5366.0,3193.0,47.0,4.0,1970.0,1820000.0
2017-09-12,Bayside_City,Marshall,Southern_Metropolitan,Other,55.75,2.0,4.0,223.0,0.435546875,4.0,17.3,512.0,-37.98255,145.03861,5366.0,3193.0,57.0,4.0,1960.0,1990000.0
2017-09-12,Glen_Eira_City,Buxton,Southern_Metropolitan,Bentleigh,44.333333333333336,1.0,3.0,133.0,0.2273504273504273,2.0,11.4,585.0,-37.92647,145.04636,6795.0,3204.0,57.0,3.0,1960.0,1300000.0
2017-09-12,Glen_Eira_City,Other,Southern_Metropolitan,Bentleigh,71.33333333333333,3.0,3.0,214.0,0.41796875,1.0,11.4,512.0,-37.92832,145.04244,6795.0,3204.0,4.0,3.0,2013.0,1160000.0
2017-09-12,Glen_Eira_City,Buxton,Southern_Metropolitan,Bentleigh,49.0,1.0,2.0,98.0,0.19140625,1.0,11.4,512.0,-37.93241,145.03891,6795.0,3204.0,67.0,2.0,1950.0,777500.0
2017-09-12,Glen_Eira_City,Buxton,Southern_Metropolitan,Bentleigh,52.5,1.0,2.0,105.0,0.1464435146443514,1.0,11.4,717.0,-37.92092,145.03388,6795.0,3204.0,97.0,2.0,1920.0,1750000.0
2017-09-12,Glen_Eira_City,Buxton,Southern_Metropolitan,Bentleigh,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,11.4,512.0,-37.80046,145.0032,6795.0,3204.0,47.0,3.0,1970.0,1200000.0
2017-09-12,Glen_Eira_City,Hodges,Southern_Metropolitan,Bentleigh_East,36.66666666666666,2.0,3.0,110.0,0.21484375,2.0,13.8,512.0,-37.93222,145.05422,10969.0,3165.0,67.0,3.0,1950.0,1200000.0
2017-09-12,Glen_Eira_City,Other,Southern_Metropolitan,Bentleigh_East,55.0,2.0,2.0,110.0,0.21484375,2.0,13.8,512.0,-37.92384,145.06103,10969.0,3165.0,4.0,2.0,2013.0,850000.0
2017-09-12,Glen_Eira_City,Buxton,Southern_Metropolitan,Bentleigh_East,66.5,1.0,3.0,133.0,0.259765625,2.0,13.8,512.0,-37.80046,145.0032,10969.0,3165.0,47.0,2.0,1970.0,586000.0
2017-09-12,Glen_Eira_City,Buxton,Southern_Metropolitan,Bentleigh_East,66.5,1.0,3.0,133.0,0.259765625,2.0,13.8,512.0,-37.80046,145.0032,10969.0,3165.0,47.0,2.0,1970.0,927500.0
2017-09-12,Glen_Eira_City,Woodards,Southern_Metropolitan,Bentleigh_East,50.0,1.0,3.0,150.0,0.2262443438914027,4.0,13.8,663.0,-37.91153,145.07831,10969.0,3165.0,57.0,3.0,1960.0,1240000.0
2017-09-12,Glen_Eira_City,Hockingstuart,Southern_Metropolitan,Bentleigh_East,44.333333333333336,2.0,3.0,133.0,0.259765625,2.0,13.8,512.0,-37.91962,145.07964,10969.0,3165.0,47.0,3.0,1970.0,1200000.0
2017-09-12,Glen_Eira_City,Woodards,Southern_Metropolitan,Bentleigh_East,40.0,1.0,3.0,120.0,0.1593625498007968,4.0,13.8,753.0,-37.93014,145.05565,10969.0,3165.0,67.0,3.0,1950.0,1430000.0
2017-09-12,Whitehorse_City,Ray,Eastern_Metropolitan,Other,37.0,2.0,3.0,111.0,0.3144475920679886,2.0,13.4,353.0,-37.81439,145.14541,5713.0,3130.0,18.0,3.0,1999.0,1050000.0
2017-09-12,Whitehorse_City,Fletchers,Eastern_Metropolitan,Other,45.66666666666666,2.0,3.0,137.0,0.2411971830985915,1.0,13.4,568.0,-37.80265,145.16099,2867.0,3130.0,49.0,3.0,1968.0,1030000.0
2017-09-12,Whitehorse_City,Mcgrath,Eastern_Metropolitan,Other,59.25,2.0,4.0,237.0,0.462890625,2.0,13.4,512.0,-37.83349,145.15996,4387.0,3130.0,15.0,4.0,2002.0,1250000.0
2017-09-12,Kingston_City,Other,South_Eastern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,27.0,512.0,-37.80046,145.0032,2887.0,3196.0,47.0,2.0,1970.0,575000.0
2017-09-12,Knox_City,Barry,Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.1849791376912378,2.0,25.0,719.0,-37.86091,145.26225,9704.0,3155.0,57.0,3.0,1960.0,735000.0
2017-09-12,Whitehorse_City,Marshall,Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,10.9,512.0,-37.80046,145.0032,4605.0,3128.0,47.0,3.0,1970.0,1202000.0
2017-09-12,Maribyrnong_City,Barry,Western_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.2201986754966887,0.0,8.6,604.0,-37.78473,144.85546,3589.0,3019.0,47.0,3.0,1970.0,825000.0
2017-09-12,Maribyrnong_City,Barry,Western_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.259765625,2.0,8.6,512.0,-37.77741,144.8544,3589.0,3019.0,47.0,3.0,1970.0,700000.0
2017-09-12,Bayside_City,Marshall,Southern_Metropolitan,Brighton,44.333333333333336,3.0,3.0,133.0,0.133,2.0,10.5,1000.0,-37.90683,144.99208,10579.0,3186.0,47.0,3.0,1970.0,2650000.0
2017-09-12,Bayside_City,Hockingstuart,Southern_Metropolitan,Brighton,63.75,3.0,4.0,255.0,0.8443708609271523,2.0,10.5,302.0,-37.89233,144.9925,10579.0,3186.0,17.0,4.0,2000.0,2520000.0
2017-09-12,Bayside_City,Buxton,Southern_Metropolitan,Brighton,66.5,1.0,3.0,133.0,0.259765625,2.0,10.5,512.0,-37.80046,145.0032,10579.0,3186.0,47.0,2.0,1970.0,585000.0
2017-09-12,Bayside_City,Hockingstuart,Southern_Metropolitan,Brighton,44.333333333333336,1.0,3.0,133.0,0.2353982300884955,2.0,10.5,565.0,-37.92086,144.9983,10579.0,3186.0,47.0,3.0,1970.0,2360000.0
2017-09-12,Bayside_City,Hockingstuart,Southern_Metropolitan,Brighton,133.0,1.0,3.0,133.0,0.259765625,2.0,10.5,512.0,-37.80046,145.0032,10579.0,3186.0,47.0,1.0,1970.0,437000.0
2017-09-12,Bayside_City,Marshall,Southern_Metropolitan,Brighton,66.5,1.0,3.0,133.0,0.259765625,2.0,10.5,512.0,-37.80046,145.0032,10579.0,3186.0,47.0,2.0,1970.0,637000.0
2017-09-12,Bayside_City,Buxton,Southern_Metropolitan,Brighton,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,10.5,512.0,-37.80046,145.0032,10579.0,3186.0,47.0,3.0,1970.0,1875000.0
2017-09-12,Bayside_City,Other,Southern_Metropolitan,Brighton_East,26.6,3.0,5.0,133.0,0.2084639498432602,2.0,10.3,638.0,-37.92649,145.01931,6938.0,3187.0,47.0,5.0,1970.0,2375000.0
2017-09-12,Bayside_City,Gary,Southern_Metropolitan,Brighton_East,66.5,1.0,3.0,133.0,0.259765625,2.0,10.3,512.0,-37.80046,145.0032,6938.0,3187.0,47.0,2.0,1970.0,900000.0
2017-09-12,Bayside_City,Hodges,Southern_Metropolitan,Brighton_East,66.5,1.0,2.0,133.0,0.2117834394904458,2.0,10.3,628.0,-37.93183,145.02665,6938.0,3187.0,47.0,2.0,1970.0,1352000.0
2017-09-12,Bayside_City,Other,Southern_Metropolitan,Brighton_East,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,10.3,512.0,-37.80046,145.0032,6938.0,3187.0,47.0,3.0,1970.0,985000.0
2017-09-12,Bayside_City,Woodards,Southern_Metropolitan,Brighton_East,33.25,2.0,4.0,133.0,0.2134831460674157,2.0,10.3,623.0,-37.90835,145.01392,6938.0,3187.0,47.0,4.0,1970.0,1776000.0
2017-09-12,Bayside_City,Buxton,Southern_Metropolitan,Brighton_East,54.75,3.0,4.0,219.0,0.365,2.0,10.3,600.0,-37.92637,145.00904,6938.0,3187.0,67.0,4.0,1950.0,2100000.0
2017-09-12,Hume_City,Love,Northern_Metropolitan,Other,28.666666666666668,1.0,3.0,86.0,0.2128712871287128,1.0,14.0,404.0,-37.69412,144.92005,4294.0,3047.0,57.0,3.0,1960.0,500000.0
2017-09-12,Hume_City,Other,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,1.0,14.0,512.0,-37.69036,144.93415,4294.0,3047.0,47.0,3.0,1970.0,438000.0
2017-09-12,Hume_City,Ray,Northern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,14.0,512.0,-37.80046,145.0032,4294.0,3047.0,47.0,2.0,1970.0,400000.0
2017-09-12,Moreland_City,Jellis,Northern_Metropolitan,Brunswick,66.5,1.0,3.0,133.0,0.259765625,2.0,5.2,512.0,-37.80046,145.0032,11918.0,3056.0,47.0,2.0,1970.0,442500.0
2017-09-12,Moreland_City,Other,Northern_Metropolitan,Brunswick,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,5.2,512.0,-37.76208,144.9669,11918.0,3056.0,47.0,3.0,1970.0,1310000.0
2017-09-12,Moreland_City,Nelson,Northern_Metropolitan,Brunswick,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,5.2,512.0,-37.80046,145.0032,11918.0,3056.0,47.0,3.0,1970.0,1260000.0
2017-09-12,Moreland_City,Mcgrath,Northern_Metropolitan,Brunswick,44.333333333333336,1.0,3.0,133.0,0.259765625,1.0,5.2,512.0,-37.75698,144.95257,11918.0,3056.0,77.0,3.0,1940.0,1250000.0
2017-09-12,Moreland_City,Other,Northern_Metropolitan,Brunswick,133.0,1.0,3.0,133.0,0.259765625,2.0,5.2,512.0,-37.80046,145.0032,11918.0,3056.0,47.0,1.0,1970.0,340000.0
2017-09-12,Moreland_City,Barry,Northern_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.259765625,2.0,4.0,512.0,-37.76339,144.97792,5533.0,3057.0,47.0,3.0,1970.0,1450000.0
2017-09-12,Moreland_City,Jellis,Northern_Metropolitan,Other,66.5,1.0,2.0,133.0,0.9172413793103448,2.0,4.0,145.0,-37.77384,144.97325,5533.0,3057.0,97.0,2.0,1920.0,1045000.0
2017-09-12,Moreland_City,Nelson,Northern_Metropolitan,Other,41.75,2.0,4.0,167.0,0.326171875,2.0,5.2,512.0,-37.76673,144.94562,7082.0,3055.0,107.0,4.0,1910.0,1816000.0
2017-09-12,Moreland_City,Nelson,Northern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,5.2,512.0,-37.80046,145.0032,7082.0,3055.0,47.0,2.0,1970.0,700000.0
2017-09-12,Moreland_City,Other,Northern_Metropolitan,Other,133.0,1.0,3.0,133.0,0.259765625,2.0,5.2,512.0,-37.80046,145.0032,7082.0,3055.0,47.0,1.0,1970.0,322000.0
2017-09-12,Moreland_City,Nelson,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.274793388429752,2.0,5.2,484.0,-37.76657,144.93996,7082.0,3055.0,47.0,3.0,1970.0,1130000.0
2017-09-12,Moreland_City,Barry,Northern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,5.2,512.0,-37.80046,145.0032,7082.0,3055.0,47.0,2.0,1970.0,556000.0
2017-09-12,Manningham_City,Barry,Eastern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,10.8,512.0,-37.80046,145.0032,4480.0,3105.0,47.0,2.0,1970.0,743000.0
2017-09-12,Banyule_City,Barry,Northern_Metropolitan,Other,40.0,1.0,3.0,120.0,0.261437908496732,1.0,12.1,459.0,-37.70415,145.06154,10175.0,3083.0,47.0,3.0,1970.0,755000.0
2017-09-12,Banyule_City,Barry,Northern_Metropolitan,Other,41.5,2.0,4.0,166.0,0.2832764505119454,1.0,12.1,586.0,-37.70772,145.07275,10175.0,3083.0,47.0,4.0,1970.0,770000.0
2017-09-12,Banyule_City,Stockdale,Northern_Metropolitan,Other,51.333333333333336,2.0,3.0,154.0,0.30078125,2.0,12.1,512.0,-37.68078,145.07746,10175.0,3083.0,7.0,3.0,2010.0,606000.0
2017-09-12,Monash_City,Fletchers,Southern_Metropolitan,Other,49.25,2.0,4.0,197.0,0.384765625,2.0,10.4,512.0,-37.84787,145.10371,5678.0,3125.0,87.0,4.0,1930.0,1500000.0
2017-09-12,Brimbank_City,Sweeney,Western_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.2765072765072765,2.0,14.8,481.0,-37.76778,144.78052,2674.0,3023.0,47.0,3.0,1970.0,640000.0
2017-09-12,Boroondara_City,Jellis,Southern_Metropolitan,Camberwell,25.8,3.0,5.0,129.0,0.1323076923076923,2.0,7.7,975.0,-37.84184,145.06585,8920.0,3124.0,97.0,5.0,1920.0,1660000.0
2017-09-12,Boroondara_City,Marshall,Southern_Metropolitan,Camberwell,44.333333333333336,2.0,3.0,133.0,0.220563847429519,2.0,7.7,603.0,-37.84614,145.093,8920.0,3124.0,47.0,3.0,1970.0,1665000.0
2017-09-12,Boroondara_City,Jellis,Southern_Metropolitan,Camberwell,44.333333333333336,1.0,3.0,133.0,0.1694267515923566,1.0,7.7,785.0,-37.84647,145.07116,8920.0,3124.0,47.0,3.0,1970.0,2210000.0
2017-09-12,Boroondara_City,Jellis,Southern_Metropolitan,Camberwell,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,7.7,512.0,-37.80046,145.0032,8920.0,3124.0,47.0,3.0,1970.0,1220000.0
2017-09-12,Boroondara_City,Rt,Southern_Metropolitan,Camberwell,50.0,1.0,3.0,150.0,0.3080082135523614,2.0,7.7,487.0,-37.8442,145.08142,8920.0,3124.0,77.0,3.0,1940.0,1625000.0
2017-09-12,Boroondara_City,Jellis,Southern_Metropolitan,Camberwell,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,7.7,512.0,-37.80046,145.0032,8920.0,3124.0,47.0,3.0,1970.0,1200000.0
2017-09-12,Hume_City,Stockdale,Northern_Metropolitan,Other,33.25,1.0,4.0,133.0,0.2015151515151515,2.0,16.6,660.0,-37.67119,144.9525,1889.0,3061.0,47.0,4.0,1970.0,620000.0
2017-09-12,Melbourne_City,Nelson,Northern_Metropolitan,Other,33.25,2.0,4.0,133.0,1.220183486238532,2.0,1.6,109.0,-37.79954,144.97167,6786.0,3053.0,47.0,4.0,1970.0,2150000.0
2017-09-12,Melbourne_City,Woodards,Northern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,1.6,512.0,-37.80046,145.0032,6786.0,3053.0,47.0,2.0,1970.0,1616000.0
2017-09-12,Melbourne_City,Other,Northern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,1.6,512.0,-37.80046,145.0032,6786.0,3053.0,47.0,2.0,1970.0,532500.0
2017-09-12,Melbourne_City,Nelson,Northern_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.8159509202453987,1.0,3.5,163.0,-37.78454,144.97637,3106.0,3054.0,47.0,3.0,1970.0,1770000.0
2017-09-12,Melton_City,Barry,Western_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,14.8,512.0,-37.80046,145.0032,7719.0,3023.0,47.0,3.0,1970.0,582500.0
2017-09-12,Glen_Eira_City,Gary,Southern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,7.8,512.0,-37.80046,145.0032,6923.0,3161.0,47.0,2.0,1970.0,422000.0
2017-09-12,Glen_Eira_City,Gary,Southern_Metropolitan,Other,47.75,3.0,4.0,191.0,0.373046875,2.0,8.7,512.0,-37.89972,145.02621,5051.0,3162.0,77.0,4.0,1940.0,2040000.0
2017-09-12,Glen_Eira_City,Gary,Southern_Metropolitan,Other,44.0,2.0,3.0,132.0,0.3027522935779816,2.0,8.7,436.0,-37.90116,145.02431,5051.0,3162.0,77.0,3.0,1940.0,1352000.0
2017-09-12,Kingston_City,Ray,South_Eastern_Metropolitan,Other,33.25,1.0,3.0,133.0,0.259765625,2.0,27.0,512.0,-37.80046,145.0032,2076.0,3196.0,47.0,4.0,1970.0,842490.0
2017-09-12,Bayside_City,Hodges,Southern_Metropolitan,Other,66.0,2.0,3.0,198.0,0.1608448415922014,4.0,17.9,1231.0,-37.95867,145.06315,9758.0,3192.0,50.0,3.0,1967.0,1800000.0
2017-09-12,Bayside_City,Buxton,Southern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,17.9,512.0,-37.80046,145.0032,9758.0,3192.0,47.0,2.0,1970.0,690000.0
2017-09-12,Bayside_City,Buxton,Southern_Metropolitan,Other,61.66666666666666,2.0,3.0,185.0,0.361328125,2.0,17.9,512.0,-37.956,145.06696,9758.0,3192.0,4.0,3.0,2013.0,1155500.0
2017-09-12,Bayside_City,O_Brien,Southern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.2209302325581395,2.0,17.9,602.0,-37.96554,145.07273,9758.0,3192.0,47.0,3.0,1970.0,1070000.0
2017-09-12,Bayside_City,Buxton,Southern_Metropolitan,Other,26.6,2.0,5.0,133.0,0.249063670411985,4.0,17.9,534.0,-37.96684,145.07724,9758.0,3192.0,47.0,5.0,1970.0,950000.0
2017-09-12,Bayside_City,O_Brien,Southern_Metropolitan,Other,33.25,1.0,4.0,133.0,0.2273504273504273,2.0,17.9,585.0,-37.9574,145.06446,9758.0,3192.0,47.0,4.0,1970.0,1120000.0
2017-09-12,Bayside_City,Other,Southern_Metropolitan,Other,52.66666666666666,1.0,3.0,158.0,0.30859375,2.0,17.9,512.0,-37.97465,145.07259,9758.0,3192.0,67.0,3.0,1950.0,890000.0
2017-09-12,Bayside_City,Hockingstuart,Southern_Metropolitan,Other,41.75,2.0,4.0,167.0,0.326171875,2.0,17.9,512.0,-37.97191,145.04873,9758.0,3192.0,67.0,4.0,1950.0,1715000.0
2017-09-12,Kingston_City,Other,South_Eastern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,17.5,512.0,-37.80046,145.0032,4734.0,3169.0,47.0,2.0,1970.0,385000.0
2017-09-12,Kingston_City,Buxton,South_Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.229706390328152,1.0,17.5,579.0,-37.93301,145.1192,4734.0,3169.0,47.0,3.0,1970.0,860000.0
2017-09-12,Yarra_City,Other,Northern_Metropolitan,Other,33.25,2.0,4.0,133.0,0.259765625,2.0,3.6,512.0,-37.78631,145.00263,2954.0,3068.0,47.0,4.0,1970.0,1600000.0
2017-09-12,Yarra_City,Other,Northern_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.259765625,1.0,3.6,512.0,-37.79425,144.9978,2954.0,3068.0,47.0,3.0,1970.0,1337500.0
2017-09-12,Yarra_City,Nelson,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,3.6,512.0,-37.80046,145.0032,2954.0,3068.0,47.0,3.0,1970.0,890000.0
2017-09-12,Darebin_City,Ray,Northern_Metropolitan,Coburg,66.5,1.0,2.0,133.0,0.259765625,0.0,6.7,512.0,-37.74886,144.97151,11204.0,3058.0,47.0,2.0,1970.0,680000.0
2017-09-12,Darebin_City,Jellis,Northern_Metropolitan,Coburg,26.6,2.0,5.0,133.0,0.2481343283582089,3.0,6.7,536.0,-37.74131,144.94844,11204.0,3058.0,47.0,5.0,1970.0,1360000.0
2017-09-12,Darebin_City,Raine,Northern_Metropolitan,Coburg,44.0,2.0,3.0,132.0,0.2578125,2.0,6.7,512.0,-37.74733,144.974,11204.0,3058.0,97.0,3.0,1920.0,1270000.0
2017-09-12,Darebin_City,Nelson,Northern_Metropolitan,Coburg,66.5,1.0,2.0,133.0,0.259765625,1.0,6.7,512.0,-37.75008,144.97254,11204.0,3058.0,47.0,2.0,1970.0,1080000.0
2017-09-12,Darebin_City,Nelson,Northern_Metropolitan,Coburg,36.333333333333336,1.0,3.0,109.0,0.2853403141361256,2.0,6.7,382.0,-37.7545,144.97739,11204.0,3058.0,97.0,3.0,1920.0,1050000.0
2017-09-12,Darebin_City,Nelson,Northern_Metropolitan,Coburg,33.25,2.0,4.0,133.0,0.540650406504065,1.0,6.7,246.0,-37.74833,144.96891,11204.0,3058.0,107.0,4.0,1910.0,900000.0
2017-09-12,Darebin_City,Barry,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,6.7,512.0,-37.80046,145.0032,3445.0,3058.0,47.0,3.0,1970.0,1001000.0
2017-09-12,Darebin_City,Nelson,Northern_Metropolitan,Other,69.0,2.0,3.0,207.0,0.404296875,2.0,6.7,512.0,-37.73127,144.98105,3445.0,3058.0,47.0,3.0,1970.0,765000.0
2017-09-12,Darebin_City,Barry,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,4.0,6.7,512.0,-37.732,144.97091,3445.0,3058.0,47.0,3.0,1970.0,952000.0
2017-09-12,Darebin_City,Barry,Northern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,6.7,512.0,-37.80046,145.0032,3445.0,3058.0,47.0,2.0,1970.0,652000.0
2017-09-12,Yarra_City,Nelson,Northern_Metropolitan,Other,66.5,1.0,2.0,133.0,0.259765625,2.0,2.0,512.0,-37.79673,144.98854,4553.0,3066.0,47.0,2.0,1970.0,1090000.0
2017-09-12,Yarra_City,Other,Northern_Metropolitan,Other,133.0,1.0,3.0,133.0,0.259765625,2.0,2.0,512.0,-37.80046,145.0032,4553.0,3066.0,47.0,1.0,1970.0,450000.0
2017-09-12,Hume_City,Barry,Northern_Metropolitan,Other,33.25,1.0,3.0,133.0,0.259765625,2.0,20.6,512.0,-37.80046,145.0032,15510.0,3064.0,47.0,4.0,1970.0,560000.0
2017-09-12,Hume_City,Har,Northern_Metropolitan,Other,32.25,1.0,4.0,129.0,0.1747967479674796,1.0,20.6,738.0,-37.60603,144.941,15510.0,3064.0,37.0,4.0,1980.0,515000.0
2017-09-12,Hume_City,Barry,Northern_Metropolitan,Other,61.66666666666666,2.0,3.0,185.0,0.3464419475655431,2.0,20.6,534.0,-37.61145,144.9311,15510.0,3064.0,27.0,3.0,1990.0,610000.0
2017-09-12,Hume_City,Ray,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,20.6,512.0,-37.80046,145.0032,15510.0,3064.0,47.0,3.0,1970.0,530000.0
2017-09-12,Hume_City,Ray,Northern_Metropolitan,Other,39.66666666666666,2.0,3.0,119.0,0.232421875,1.0,20.6,512.0,-37.5963,144.8954,15510.0,3064.0,47.0,3.0,1970.0,471500.0
2017-09-12,Hume_City,Barry,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,20.6,512.0,-37.80046,145.0032,15510.0,3064.0,47.0,3.0,1970.0,580000.0
2017-09-12,Yarra_City,Other,Northern_Metropolitan,Other,66.5,1.0,2.0,133.0,0.9779411764705882,1.0,2.4,136.0,-37.82741,144.99657,1123.0,3121.0,47.0,2.0,1970.0,1236000.0
